 " 	0.011111111111111112
 "!	0.011111111111111112
 ""	0.011111111111111112
 "%	0.011111111111111112
 "'	0.011111111111111112
 "(	0.011111111111111112
 ")	0.011111111111111112
 ",	0.011111111111111112
 "-	0.011111111111111112
 ".	0.011111111111111112
 "/	0.011111111111111112
 "0	0.011111111111111112
 "1	0.011111111111111112
 "2	0.011111111111111112
 "3	0.011111111111111112
 "4	0.011111111111111112
 "5	0.011111111111111112
 "6	0.011111111111111112
 "7	0.011111111111111112
 "8	0.011111111111111112
 "9	0.011111111111111112
 ":	0.011111111111111112
 ";	0.011111111111111112
 "?	0.011111111111111112
 "A	0.011111111111111112
 "B	0.011111111111111112
 "C	0.011111111111111112
 "D	0.011111111111111112
 "E	0.011111111111111112
 "F	0.011111111111111112
 "G	0.011111111111111112
 "H	0.011111111111111112
 "I	0.011111111111111112
 "J	0.011111111111111112
 "K	0.011111111111111112
 "L	0.011111111111111112
 "M	0.011111111111111112
 "N	0.011111111111111112
 "O	0.011111111111111112
 "P	0.011111111111111112
 "Q	0.011111111111111112
 "R	0.011111111111111112
 "S	0.011111111111111112
 "T	0.011111111111111112
 "U	0.011111111111111112
 "V	0.011111111111111112
 "W	0.011111111111111112
 "X	0.011111111111111112
 "Y	0.011111111111111112
 "Z	0.011111111111111112
 "[	0.011111111111111112
 "]	0.011111111111111112
 "a	0.011111111111111112
 "b	0.011111111111111112
 "c	0.011111111111111112
 "d	0.011111111111111112
 "e	0.011111111111111112
 "f	0.011111111111111112
 "g	0.011111111111111112
 "h	0.011111111111111112
 "i	0.011111111111111112
 "j	0.011111111111111112
 "k	0.011111111111111112
 "l	0.011111111111111112
 "m	0.011111111111111112
 "n	0.011111111111111112
 "o	0.011111111111111112
 "p	0.011111111111111112
 "q	0.011111111111111112
 "r	0.011111111111111112
 "s	0.011111111111111112
 "t	0.011111111111111112
 "u	0.011111111111111112
 "v	0.011111111111111112
 "w	0.011111111111111112
 "x	0.011111111111111112
 "y	0.011111111111111112
 "z	0.011111111111111112
 "º	0.011111111111111112
 ' 	0.011764705882352941
 '!	0.011764705882352941
 '"	0.011764705882352941
 '%	0.011764705882352941
 ''	0.011764705882352941
 '(	0.011764705882352941
 ')	0.011764705882352941
 ',	0.011764705882352941
 '-	0.011764705882352941
 '.	0.011764705882352941
 '/	0.011764705882352941
 '0	0.011764705882352941
 '1	0.011764705882352941
 '2	0.011764705882352941
 '3	0.011764705882352941
 '4	0.011764705882352941
 '5	0.011764705882352941
 '6	0.011764705882352941
 '7	0.011764705882352941
 '8	0.011764705882352941
 '9	0.011764705882352941
 ':	0.011764705882352941
 ';	0.011764705882352941
 ( 	0.010752688172043012
 '?	0.011764705882352941
 (!	0.010752688172043012
 ("	0.010752688172043012
 'A	0.011764705882352941
 'B	0.011764705882352941
 'C	0.011764705882352941
 (%	0.010752688172043012
 'D	0.011764705882352941
 'E	0.011764705882352941
 "á	0.011111111111111112
 ('	0.010752688172043012
 'F	0.011764705882352941
 ((	0.010752688172043012
 'G	0.011764705882352941
 ()	0.010752688172043012
 'H	0.011764705882352941
 "ä	0.011111111111111112
 'I	0.011764705882352941
 'J	0.011764705882352941
 (,	0.010752688172043012
 'K	0.011764705882352941
 (-	0.010752688172043012
 'L	0.011764705882352941
 (.	0.010752688172043012
 'M	0.011764705882352941
 "é	0.011111111111111112
 (/	0.010752688172043012
 'N	0.011764705882352941
 (0	0.010752688172043012
 'O	0.011764705882352941
 (1	0.010752688172043012
 'P	0.011764705882352941
 (2	0.010752688172043012
 'Q	0.011764705882352941
 "í	0.011111111111111112
 (3	0.010752688172043012
 'R	0.011764705882352941
 (4	0.010752688172043012
 'S	0.011764705882352941
 (5	0.010752688172043012
 'T	0.011764705882352941
 (6	0.010752688172043012
 'U	0.011764705882352941
 (7	0.010752688172043012
 'V	0.011764705882352941
 (8	0.010752688172043012
 'W	0.011764705882352941
 "ó	0.011111111111111112
 (9	0.010752688172043012
 'X	0.011764705882352941
 (:	0.010752688172043012
 'Y	0.011764705882352941
 (;	0.010752688172043012
 'Z	0.011764705882352941
 '[	0.011764705882352941
 ']	0.011764705882352941
 (?	0.010752688172043012
 (A	0.010752688172043012
 (B	0.010752688172043012
 'a	0.011764705882352941
 (C	0.010752688172043012
 'b	0.011764705882352941
 (D	0.010752688172043012
